Summons Number,Plate ID,Registration State,Violation Code
192861,HKH5410,NY,46
192862,HKH5410,NY,71
192863,GYG7480,NY,31
192864,HWB2857,NY,31
192865,HAA3530,NY,31
192866,KML3860,PA,31
192867,HVE1832,NY,38
192868,GRS4185,NY,37
192869,GVU7784,NY,38
192870,HXK5713,NY,9
192871,GPE9384,NY,9
192872,HKN3139,NY,9
192873,KRK7345,PA,20
192874,HPU8734,NY,20
192875,HGR6501,NY,38
192876,HJL1641,NY,70
192877,HPZ2427,NY,31
192878,HMM4761,NY,20
192879,HLG3541,NY,71
192880,GJH8655,NY,31
192881,HKZ5950,NY,31
192882,HPE1268,NY,37
192883,JMG3856,PA,37
192884,GSB6750,NY,37
192885,HEC4798,NY,37
192886,HYZ4510,NY,31
192887,JBH5494,NY,37
192888,G63GUS,NJ,20
192889,JNR6200,PA,21
192890,ITFF81,FL,38
192891,K61917,CT,14
192892,HHV1185,NY,31
192893,GWU6660,NY,31
192894,HCJ4495,NY,31
192895,HCJ4495,NY,71
192896,GFM1268,NY,31
192897,HGU5726,NY,37
192898,G65HLY,NJ,37
192899,GJB1626,NY,37
192900,M88DCF,NJ,37
192901,HEJ4526,NY,31
192902,HJD4281,NY,31
192903,HWY4281,NY,31
192904,K15AST,NJ,20
192905,HWX2150,NY,20
192906,HSJ1691,NY,71
192907,HYH4767,NY,37
192908,HTV9797,NY,38
192909,GTB7130,PA,37
192910,GXR9895,NY,37
192911,HRK6820,NY,37
192912,GLS2346,NY,16
192913,GZP9828,NY,37
192914,GWZ1427,NY,37
192915,HCG1159,NY,31
192916,GJD3810,NY,21
192917,GPX3035,NY,21
192918,JAB3537,NY,31
192919,HTY4423,NY,37
192920,HDJ6123,NY,31
192921,J38770J,PA,31
192922,LW8322,NY,20
192923,HGL5284,NY,31
192924,GWZ1984,NY,37
192925,HXH1092,NY,37
192926,GJX6964,NY,37
192927,HVC3942,NY,20
192928,HPM8968,NY,37
192929,JAG8438,NY,14
192930,HEK8702,NY,37
192931,HJV8627,NY,37
192932,GJD9670,NY,31
192933,HYV3036,NY,38
192934,H37JVN,NJ,11
192935,HDX5409,NY,38
192936,HGV4875,NY,11
192937,HCE4240,NY,31
192938,HZL4666,NY,31
192939,HMA7947,NY,14
192940,HCJ4495,NY,31
192941,HCJ4495,NY,71
192942,K19GJV,NJ,38
192943,GSB7748,NY,14
192944,G73HEJ,NJ,37
192945,HLF5612,NY,37
192946,HPB5937,NY,71
192947,HPK2170,NY,31
192948,HVK2304,NY,38
192949,L63JWG,NJ,20
192950,HNN6259,NY,38
192951,JBG1932,NY,37
192952,HJD9515,NY,38
192953,HMJ1575,NY,38
192954,GNW9046,NY,37
192955,HSE2851,NY,37
192956,GHF9076,NY,38
192957,GVU3695,NY,14
192958,GKE3895,NY,31
192959,GKE3895,NY,70
192960,GYJ1915,NY,31
192961,GSW2875,NY,31
192962,GZY5841,NY,37
192963,M20HBS,NJ,31
192964,HWH3693,NY,38
192965,HRG9473,NY,38
192966,JRA3951,PA,38
192967,GUC4222,NY,38
192968,HFW6917,NY,71
192969,HEH6759,NY,38
192970,GWD5842,NY,31
192971,HCS7562,NY,37
192972,HPY6638,NY,37
192973,HRE5923,NY,71
192974,HVE2649,NY,31
192975,HTB6806,NY,71
192976,HGR4609,NY,70
192977,HSK3006,NY,37
192978,HYX5532,NY,37
192979,HGZ4202,NY,38
192980,GYP9996,NY,31
192981,HSB3814,NY,31
192982,GFF4266,NY,38
192983,GNJ8793,NY,20
192984,HZH9032,NY,37
192985,HUS1725,NY,14
192986,HGK2257,NY,20
192987,HLY2521,NY,14
192988,HUS1725,NY,14
192989,H65JSZ,NJ,20
192990,HPN2030,NY,20
192991,GZE5833,NY,21
192992,HWA1707,NY,21
192993,HGX4918,NY,20
192994,JJGL88,FL,37
192995,HGL4897,NY,18
192996,HUS1725,NY,14
192997,GDR8245,NY,71
192998,HCR8411,NY,38
192999,HKM7157,NY,20
193000,HHC8537,NY,24
193001,HWZ8086,NY,38
193002,HHT6348,NY,37
193003,L26945,CT,46
193004,GYJ8055,NY,14
193005,H39HHW,NJ,16
193006,GMB6951,NY,37
193007,HHU7211,NY,38
193008,HXE8293,NY,38
193009,GKP8311,NY,37
193010,GXN4960,NY,38
193011,HJK2714,NY,20
193012,HJK2714,NY,83
193013,GBU8799,NY,20
193014,HDE5956,NY,83
193015,HXV5639,NY,37
193016,HWA3975,NY,40
193017,HZN2737,NY,83
193018,HCN8593,NY,14
193019,HTH2450,NY,37
193020,HSW8675,NY,14
193021,HKP6915,NY,37
193022,K035138,TX,20
193023,HWX2150,NY,20
193024,GZP8575,NY,38
193025,HXE8293,NY,24
193026,HXE8293,NY,83
193027,HZT8093,NY,38
193028,HBX9716,NY,37
193029,HZH4996,NY,37
193030,HUJ9501,NY,46
193031,L98KDT,NJ,24
193032,HWK2713,NY,20
193033,HHK2642,NY,24
193034,GCM2254,NY,38
193035,KPS7222,PA,46
193036,HRB5536,NY,38
193037,HRB5536,NY,83
193038,HUS1725,NY,14
193039,HFZ8229,NY,37
193040,HZY6064,NY,38
193041,HUZ6518,NY,20
193042,HUT1952,NY,24
193043,GKW4635,NY,37
193044,GPD2123,NY,38
193045,GPD2123,NY,70
193046,HDV3489,NY,14
193047,JPX5074,PA,14
193048,HNF7429,NY,18
193049,GKH3225,NY,38
193050,HKT1382,NY,20
193051,HBX9216,NY,38
193052,HSS7167,NY,37
193053,HYC2106,NY,37
193054,HFM2629,NY,50
193055,H77HMR,NJ,40
193056,HCN8593,NY,14
193057,HYS3069,NY,24
193058,HYS3069,NY,71
193059,HFRN15,FL,31
193060,GGV1107,NY,38
193061,HMK9096,NY,37
193062,HUS1725,NY,14
193063,HPZ1955,NY,20
193064,GRG6889,NY,20
193065,HLP7758,NY,37
193066,GJD3289,NY,19
193067,HKE5117,NY,38
193068,HTB6311,NY,38
193069,G68GVN,NJ,31
193070,HKE3159,NY,31
193071,HXA6805,NY,31
193072,HND3876,NY,37
193073,HXW3871,NY,31
193074,HFRN16,FL,38
193075,HVD1017,NY,37
193076,HFM5456,NY,31
193077,HXL1659,NY,21
193078,HWK2868,NY,21
193079,HSA2893,NY,21
193080,LW8322,NY,21
193081,K80EMR,NJ,21
193082,HCX6910,NY,21
193083,M22GRP,NJ,20
193084,GYU6683,NY,31
193085,HZN1248,NY,71
193086,HTZ7793,NY,38
193087,HHY9789,NY,31
193088,HSF6690,NY,31
193089,HJY9361,NY,31
193090,HYZ4720,NY,31
193091,GSL6151,NY,31
193092,H62GUC,NJ,31
193093,GTW6198,NY,31
193094,HPE3280,NY,71
193095,HER3948,NY,38
193096,HAM5739,NY,37
193097,HLF9375,NY,20
193098,HMF1568,NY,37
193099,HTY9054,NY,31
193100,HTC4215,NY,46
193101,HXU6537,NY,38
193102,HYK9800,NY,38
193103,HUS5061,NY,31
193104,GSK5230,NY,31
193105,JAN8716,NY,31
193106,GMK1510,NY,14
193107,GGM8250,NY,71
193108,HDU7521,NY,31
193109,GWZ1838,NY,70
193110,M32JKW,NJ,31
193111,JBG6578,NY,31
193112,HVU6274,NY,31
193113,HXZ8677,NY,37
193114,HCE2973,NY,31
193115,GUP8919,NY,31
193116,GST2617,NY,37
193117,JBG5680,NY,31
193118,HKE3159,NY,31
193119,K54HHD,NJ,38
193120,HMU6688,NY,40
193121,GGK7146,NY,71
193122,JAK2157,NY,40
193123,HJN1173,NY,38
193124,HUC9795,NY,40
193125,GVF4898,NY,38
193126,GVF4898,NY,71
193127,KSM4380,PA,31
193128,HSE9321,NY,37
193129,HFH4701,NY,70
193130,GYP9279,NY,21
193131,KHM1058,PA,21
193132,GGT3869,NY,21
193133,HLT9738,NY,21
193134,HMV6659,NY,20
193135,HNH8824,NY,31
193136,GCU9623,NY,31
193137,HKR5841,NY,31
193138,G63JLZ,NJ,40
193139,HPM8968,NY,37
193140,HNB6554,NY,38
193141,K15EZH,NJ,37
193142,GVB7914,NY,31
193143,HNY2445,NY,38
193144,HPK1621,NY,38
193145,GFV5679,NY,20
193146,HTP8275,NY,37
193147,HZP1153,NY,20
193148,GBX9793,NY,37
193149,GJA7232,NY,40
193150,HEH1091,NY,37
193151,HZR3848,NY,21
193152,GWV3482,NY,21
193153,GST9757,NY,21
193154,GZM3767,NY,21
193155,HVB7620,NY,31
193156,GZM3767,NY,71
193157,M51JPC,NJ,31
193158,HXD5197,NY,20
193159,GEC1886,NY,20
193160,HUS6542,NY,14
193161,HZM6338,NY,20
193162,HXM9120,NY,38
193163,HSF8596,NY,46
193164,HUW4633,NY,37
193165,GLK2402,NY,31
193166,GTM1378,NY,31
193167,GPC7321,NY,20
193168,HTC7994,NY,37
193169,HVS3426,NY,37
193170,HVS3426,NY,74
193171,GKY1988,NY,31
193172,JVX5915,PA,31
193173,HTJ1281,NY,37
193174,HWW5232,NY,38
193175,HJZ8339,NY,38
193176,HTK8885,NY,17
193177,HWZ8895,NY,38
193178,GAL7183,NY,38
193179,MSOLAR,NY,21
193180,K71BSK,NJ,21
193181,G63HCW,NJ,9
193182,HXF0089,PA,9
193183,HCA2583,NY,38
193184,HXX9022,NY,20
193185,HFY3976,NY,21
193186,KRC2653,PA,38
193187,M89JWN,NJ,38
193188,HYJ1703,NY,38
193189,HZN3294,NY,21
193190,HYG7290,NY,46
193191,GZW6315,NY,31
193192,HUV5093,NY,19
193193,HYK7280,NY,17
193194,LNL485,SC,19
193195,GCV8847,NY,21
193196,GXC8025,NY,21
193197,KPH5894,TX,38
193198,HRF9820,NY,38
193199,HSL4358,NY,31
193200,GJX5216,NY,31
193201,GMX2928,NY,31
193202,M17JMT,NJ,9
193203,HYY8869,NY,9
193204,KJE8454,PA,31
193205,H30HXT,NJ,31
193206,HEJ3427,NY,31
193207,HEJ3427,NY,70
193208,GRK1838,NY,31
193209,HNU2640,NY,14
193210,GRJ4563,NY,70
193211,HSU4754,NY,71
193212,HNK5230,NY,31
193213,HTB6311,NY,31
193214,HWU5679,NY,31
193215,GSU2830,NY,21
193216,HRD8467,NY,71
193217,HRD8467,NY,74
193218,HWL4504,NY,21
193219,KRY7986,PA,21
193220,HHH6367,NY,21
193221,HDF5982,NY,71
193222,GZC4276,NY,71
193223,J40HSH,NJ,21
193224,GNW9178,NY,38
193225,HSD7231,NY,21
193226,HSD7231,NY,71
193227,GSU4802,NY,21
193228,HSH1683,NY,31
193229,HGM3013,NY,71
193230,GHH3522,NY,71
193231,HKX6620,NY,46
193232,HES5750,NY,37
193233,GDS4920,NY,37
193234,HXK5309,NY,37
193235,HLY2211,NY,37
193236,HTA1939,NY,71
193237,HKZ3120,NY,23
193238,HCJ1972,NY,21
193239,HWW4249,NY,21
193240,HCJ1972,NY,38
193241,HYC5250,NY,31
193242,HYC5250,NY,71
193243,HZH8783,NY,31
193244,HZP2879,NY,31
193245,HZP2879,NY,74
193246,HZT6778,NY,31
193247,KMZ0023,PA,31
193248,GWF2933,NY,31
193249,HTU6235,NY,31
193250,GVD2259,NY,21
193251,GUR5103,NY,21
193252,HUL5423,NY,21
193253,HXY2349,NY,70
193254,HTN3932,NY,71
193255,GYS3070,NY,21
193256,HZN1011,NY,21
193257,G68HNX,NJ,21
193258,L14719,CT,19
193259,HXR6699,NY,38
193260,GBH3261,NY,21
193261,HM886,NY,21
193262,HZA5522,NY,46
193263,G64FLD,QB,31
193264,HKT4647,NY,20
193265,HDF5992,NY,21
193266,HZK8236,NY,31
193267,HFP8985,NY,31
193268,GER8931,NY,74
193269,HZR4864,NY,31
193270,JYH8780,PA,31
193271,JAG8946,NY,31
193272,GEC2789,NY,46
193273,HNG9269,NY,10
193274,HPZ4641,NY,21
193275,HPW3768,NY,21
193276,GBP7911,NY,64
193277,GPK3471,NY,14
193278,HMN4882,NY,16
193279,L14719,CT,47
193280,KSW8503,PA,31
193281,GVR9989,NY,71
193282,HYW1576,NY,70
193283,HZK2566,NY,40
193284,JGJQ17,FL,38
193285,HNY5156,NY,19
193286,KBB0592,PA,19
193287,KLR8105,PA,16
193288,HKSB45,FL,14
193289,HYB6248,NY,64
193290,GFD4275,PA,14
193291,JAD3925,NY,38
193292,L10957,CT,47
193293,JBHJ14,FL,14
193294,HWB4061,NY,31
193295,GZJ2973,NY,13
193296,HWW7002,NY,14
193297,HJR7247,NY,40
193298,GZL4877,NY,31
193299,GNH1021,NY,71
193300,GWS8189,NY,16
193301,HWX4512,NY,31
193302,HMP6217,NY,38
193303,HVW2405,NY,70
193304,HVW2405,NY,71
193305,HVW2405,NY,31
193306,HFM8263,NY,13
193307,GYX4106,NY,13
193308,HRW1235,NY,14
193309,HUJ8536,NY,31
193310,HUJ8536,NY,70
193311,KRJ3380,TX,14
193312,IC96CT,MA,31
193313,HVZ1431,NY,14
193314,JZE4106,PA,14
193315,H456824,TN,46
193316,HVX3246,NY,51
193317,HWV5268,NY,14
193318,HVS5944,NY,19
193319,GHW8348,PA,53
193320,HZH7985,NY,14
193321,HFY8327,NY,20
193322,JBJ9664,NY,19
193323,GYG9492,NY,14
193324,HWV5268,NY,14
193325,MAJOR01,NY,20
193326,HNF1823,NY,46
193327,MIZUTAMA,NY,31
193328,GPW5263,NY,14
193329,HML1248,NY,14
193330,HWV5268,NY,14
193331,HJW1654,NY,46
193332,HCW4809,NY,13
193333,GPT5852,NY,20
193334,HVZ8980,NY,14
193335,HWV5268,NY,14
193336,HWY5258,NY,20
193337,HHL6832,NY,46
193338,K59EZR,NJ,21
193339,JWM5116,TX,21
193340,GDP4150,NY,21
193341,HBN5396,NY,21
193342,HUJ7629,NY,21
193343,HAR1857,NY,21
193344,JWM5116,TX,38
193345,HWL4602,NY,38
193346,HXV7741,NY,38
193347,HNU9122,NY,16
193348,K040805,TX,77
193349,HJ4172,NC,46
193350,HGM4165,NY,31
193351,HWK2767,NY,21
193352,HNV2752,NY,20
193353,LHQ718,MS,16
193354,HDM5395,NY,21
193355,KJD2801,PA,14
193356,GKJ4219,NY,31
193357,HXY4452,NY,14
193358,JPD5335,TX,31
193359,HKL7039,NY,16
193360,GLE1633,NY,14
193361,L585002,QB,14
193362,M53GYA,NJ,13
193363,HYA7814,NY,14
193364,GZE1176,NY,14
193365,GVM4809,NY,16
193366,JK521,RI,14
193367,HXB9536,NY,31
193368,GFE3572,NY,46
193369,GNA1800,NY,16
193370,HRU6165,NY,21
193371,HPG9336,NY,14
193372,L10446,CT,14
193373,HJP4315,NY,14
193374,JKWP82,FL,31
193375,HYU9506,NY,31
193376,HAN9127,NY,31
193377,K67HFN,NJ,31
193378,GLC8884,NY,16
193379,HXF7742,NY,31
193380,HEF1959,NY,31
193381,HTJ4502,NY,31
193382,HVC3942,NY,31
193383,GJMZ40,FL,14
193384,GBU5944,NY,14
193385,HUC1684,NY,14
193386,HMZ4277,NY,14
193387,HYD1542,NY,37
193388,HNV1386,NY,38
193389,HMV1815,NY,38
193390,HWB6963,NY,14
193391,HHF3638,NY,38
193392,HZN9185,NY,38
193393,HXW2104,NY,38
193394,GHW4561,NY,37
193395,HHZ7001,NY,31
193396,GCL3014,NY,31
193397,HUU8371,NY,24
193398,HRS4043,NY,40
193399,GTR9798,NY,23
193400,GAT9564,NY,24
193401,HNP5676,NY,23
193402,GBP2702,NY,20
193403,GMD8832,NY,16
193404,HPA3082,NY,64
193405,HND4683,NY,40
193406,K15BVY,NJ,19
193407,HUV1799,NY,19
193408,HDE3989,NY,71
193409,JBC3678,NY,40
193410,GWW1706,NY,14
193411,GWW1706,NY,71
193412,GHV2484,NY,24
193413,GVH6960,NY,31
193414,HWJ7549,NY,31
193415,HMM3875,NY,31
193416,HEZ7418,NY,18
193417,H32GTL,NJ,31
193418,HNN9532,NY,31
193419,HZL8143,NY,31
193420,HMC4240,NY,18
193421,HSM4735,NY,31
193422,HSE3156,NY,16
193423,GXB5545,NY,16
193424,HCA9650,NY,16
193425,HJL5380,NY,14
193426,HFB9675,NY,31
193427,GMH2026,NY,16
193428,HGZ2865,NY,14
193429,HKA1226,NY,38
193430,HSH4404,NY,38
193431,HVF4160,NY,38
193432,GXC1409,NY,38
193433,HJY2181,NY,70
193434,GDV4627,NY,38
193435,HXJ1630,NY,38
193436,HXN6753,NY,37
193437,HPE4893,NY,71
193438,GNW9146,NY,38
193439,HVL4935,NY,31
193440,HWX2782,NY,31
193441,HZM5770,NY,31
193442,HPN6933,NY,16
193443,GVG4339,NY,16
193444,HWW6077,NY,16
193445,HBN1120,NY,18
193446,HCA5719,NY,31
193447,HFW5006,NY,31
193448,HXK4984,NY,14
193449,HCW2408,NY,31
193450,HZY9123,NY,14
193451,HUY3653,NY,38
193452,HHY5628,NY,38
193453,HSF8198,NY,38
193454,HSV4794,NY,37
193455,HSV4794,NY,71
193456,GKU7209,NY,38
193457,GRN3873,NY,40
193458,GVJ8930,NY,38
193459,HHZ3411,NY,71
193460,HFK3892,NY,74
193461,HZJ4630,NY,14
193462,HZJ4630,NY,70
193463,HHV1126,NY,64
193464,GSG4861,NY,70
193465,GSM1375,NY,70
193466,GFN7276,NY,71
193467,JAM5161,NY,40
193468,HVF2915,NY,40
193469,GRT3414,NY,70
193470,GRT3414,NY,71
193471,HBE7396,NY,64
193472,HSW7806,NY,71
193473,HEZ4228,NY,20
193474,GML2439,NY,71
193475,HPE3545,NY,71
193476,HAN7588,NY,14
193477,HSP1537,TX,11
193478,HY4991,NC,47
193479,HSM7199,NY,31
193480,HEA8094,NY,16
193481,K035182,TX,14
193482,K059867,TX,14
193483,HZW7075,NY,31
193484,HUE7610,NY,31
193485,HZL3773,NY,16
193486,HEG1644,NY,16
193487,HAY7661,NY,31
193488,HXL3886,NY,31
193489,INKL86,FL,31
193490,HWF7711,NY,11
193491,HSS3839,NY,16
193492,HDT6310,NY,16
193493,HSZ5373,NY,31
193494,HSZ5373,NY,70
193495,L80JGW,NJ,23
193496,J42GCP,NJ,14
193497,HTW7565,NY,14
193498,HAA2068,NY,38
193499,HJX6927,NY,31
193500,HMA6999,NY,16
193501,GJD5674,NY,31
193502,HUG6934,NY,11
193503,GYD6943,NY,40
193504,HAC5076,NY,14
193505,M19EGV,NJ,14
193506,G99EGE,NJ,31
193507,HYK6049,NY,31
193508,L65FCC,NJ,31
193509,JC6841,NC,69
193510,HTU3716,NY,31
193511,G44FBT,NJ,11
193512,GME8649,NY,14
193513,HL6756,NC,14
193514,KJK1212,PA,14
193515,JAG2241,NY,14
193516,K34ERP,NJ,31
193517,GUJ9250,NY,14
193518,HJW3631,NY,31
193519,HTID67,FL,31
193520,HBN2570,NY,31
193521,HUV1608,NY,31
193522,GXP4550,NY,31
193523,GEC1354,NY,40
193524,GIHH89,FL,14
193525,HTID67,FL,31
193526,HYK6049,NY,14
193527,HXA6645,NY,31
193528,HDR9303,NY,31
193529,HRG5972,NY,31
193530,HGT4032,NY,31
193531,HRT8734,NY,14
193532,HTID67,FL,31
193533,L83WP,FL,31
193534,HFV9752,NY,31
193535,JLL8266,TX,14
193536,HKW2302,NY,31
193537,HZA5016,NY,31
193538,MB78,NY,14
193539,G2,NY,14
193540,HZL5172,NY,31
193541,HLN3591,NY,31
193542,LIFFEY13,NY,14
193543,HTID67,FL,31
193544,GYV3767,NY,14
193545,GPK8002,NY,11
193546,HUX1690,NY,40
193547,HXU3057,NY,31
193548,HLE4726,NY,14
193549,HTY2666,NY,40
193550,HSD5816,NY,40
193551,GRN9997,PA,31
193552,HTJ4623,NY,14
193553,HBG7605,NY,31
193554,HTM9186,NY,14
193555,LIFFEY16,NY,14
193556,HHK3947,NY,14
193557,HPX2954,NY,31
193558,HTL8543,NY,31
193559,HSF4040,NY,31
193560,HYB5886,NY,48
193561,GXV2526,NY,31
193562,HUN8470,NY,31
193563,HYX4398,NY,70
193564,HYX4398,NY,71
193565,HKM6651,NY,31
193566,HUZ1345,NY,31
193567,K035138,TX,14
193568,HXW7201,NY,31
193569,GWV3378,NY,31
193570,G3068J,FL,31
193571,GWV3378,NY,31
193572,HPY9500,NY,31
193573,K035218,TX,42
193574,HZE1825,NY,31
193575,HDF9267,NY,31
193576,HNB1972,NY,31
193577,JXL1450,PA,17
193578,HFD1320,NY,31
193579,HBR8041,NY,31
193580,LIFFEY16,NY,64
193581,J19JCU,NJ,31
193582,JCY6796,PA,31
193583,HDY9304,NY,31
193584,HFD2241,NY,64
193585,HZL4886,NY,64
193586,KJP9029,PA,64
193587,HKS1759,OH,64
193588,IEKW86,FL,14
193589,HZL4907,NY,14
193590,HPY3048,NY,14
193591,HHG5472,NY,31
193592,HDE6759,NY,46
193593,HLX9254,NY,31
193594,HZM1713,NY,64
193595,HPZ2461,NY,40
193596,HTK8892,NY,14
193597,JBC4391,NY,14
193598,L816VR,FL,21
193599,H68HCB,NJ,31
193600,HYZ5211,NY,46
193601,HDE3989,NY,46
193602,HDE3989,NY,71
193603,KRS2442,PA,46
193604,HZL4327,NY,14
193605,HZY6128,NY,14
193606,HYZ5793,NY,64
193607,H47EJA,NJ,38
193608,GNJ3783,NY,38
193609,GFT3669,NY,38
193610,HEC9116,NY,16
193611,HSA4243,NY,71
193612,HSV5413,NY,16
193613,GWP0294,PA,31
193614,HYS5436,NY,71
193615,HVL6833,NY,31
193616,GCL8183,NY,31
193617,GNG5629,NY,13
193618,JBD2363,NY,40
193619,HXW3114,NY,64
193620,HTU2979,NY,64
193621,HTU2979,NY,71
193622,HZL3618,NY,64
193623,KKF5397,PA,64
193624,HZL3053,NY,11
193625,HKE7404,OH,46
193626,HZY5768,NY,51
193627,HZL2425,NY,51
193628,JBC4391,NY,51
193629,IYUD01,FL,51
193630,HTA4140,NY,71
193631,GST3936,NY,71
193632,HRU6659,NY,71
193633,HMZ2120,NY,71
193634,GPC3780,NY,20
193635,GPC3780,NY,70
193636,HPW9814,NY,71
193637,HBS3674,NY,71
193638,HSW2902,NY,71
193639,HSV5268,NY,71
193640,M8P822,NY,64
193641,M72JSS,NJ,14
193642,GGH6129,NY,71
193643,MSOUSOU,NY,19
193644,HMJ1081,NY,71
193645,HZY5764,NY,46
193646,HNH6576,NY,64
193647,HND2271,NY,14
193648,GJC8449,NY,31
193649,JZH9389,PA,31
193650,HPC2420,NY,19
193651,HZX7885,NY,14
193652,HZY5076,NY,46
193653,JBX3320,NY,31
193654,GBV0226,PA,38
193655,HXH9282,NY,31
193656,L29HPS,NJ,16
193657,HHV3033,NY,31
193658,HHV3033,NY,70
193659,HMF1568,NY,46
193660,HHK7590,NY,46
193661,HUD9661,NY,31
193662,HNF9032,NY,20
193663,HZL2020,NY,46
193664,GVD9635,NY,31
193665,JKH5241,PA,14
193666,KRS8417,PA,31
193667,GVU2211,NY,31
193668,KMW1045,PA,46
193669,HNB7716,NY,31
193670,J87JUG,NJ,40
193671,HTB3052,NY,64
193672,HTB3052,NY,71
193673,HAY5948,NY,70
193674,HVL6833,NY,31
193675,GWD8658,NY,20
193676,HTL7080,NY,46
193677,HZF9901,NY,71
193678,GSG5761,NY,70
193679,GXB5545,NY,16
193680,GZH6715,NY,31
193681,HYH6912,NY,31
193682,HKB2963,NY,16
193683,GHUW55,FL,64
193684,HTY6753,NY,46
193685,HYC5603,NY,31
193686,GAB7485,NY,31
193687,HZL1878,NY,14
193688,GXE1687,NY,14
193689,GXE1687,NY,71
193690,J87JUG,NJ,20
193691,GNW5264,NY,64
193692,GNW5264,NY,71
193693,HVW9836,NY,31
193694,HTU5980,NY,40
193695,HXX7294,NY,31
193696,KLL8743,PA,14
193697,G31CUY,NJ,14
193698,HXK4880,NY,20
193699,HWU6507,NY,31
193700,HYW5018,NY,31
193701,GIONY,NY,19
193702,HPD2037,NY,31
193703,HMC2652,NY,31
193704,HUC4862,NY,40
193705,KSY0635,PA,24
193706,MNB665,SC,24
193707,J37GWR,NJ,24
193708,GDM8259,NY,64
193709,HMP5627,NY,40
193710,JAF1819,NY,14
193711,GMB1213,NY,46
193712,KPT3539,PA,10
193713,JHZ2822,PA,46
193714,HUL5123,NY,14
193715,JHP9612,PA,14
193716,HVN6939,NY,46
193717,HGM5937,NY,14
193718,HJP8105,NY,14
193719,K69FLT,NJ,14
193720,HJZ9977,NY,46
193721,GAC5986,NY,10
193722,JAM4019,NY,24
193723,HFB1731,NY,19
193724,MFVJ54,FL,24
193725,HDF3492,NY,31
193726,HUX2173,NY,72
193727,G96FBD,NJ,13
193728,GXA9274,NY,71
193729,HYB5752,NY,31
193730,L76GVS,NJ,46
193731,HBJ6906,NY,46
193732,HDX6698,NY,20
193733,GYW7801,NY,40
193734,KPG2029,PA,10
193735,HXV1934,NY,14
193736,HYC4398,NY,14
193737,GMT9716,NY,14
193738,MRLIANG,NY,14
193739,GZR7467,NY,14
193740,GLL2298,NY,14
193741,GGF4130,NY,14
193742,HVZ5242,NY,14
193743,JJT3772,PA,14
193744,HCZ9417,NY,9
193745,HWT3447,NY,14
193746,H17JLY,NJ,46
193747,GTZ5094,NY,31
193748,HWT3447,NY,14
193749,HPT6366,NY,31
193750,HTJ5128,NY,16
193751,HVY5166,NY,16
193752,HXV9452,NY,16
193753,HGL9895,NY,16
193754,JAD5927,NY,31
193755,KFY3103,PA,31
193756,GWG7070,NY,14
193757,HNE1672,NY,46
193758,GXB1809,NY,31
193759,ICNH97,FL,40
193760,JXL1379,PA,19
193761,HFN8424,NY,40
193762,HHB8829,NY,46
193763,HZE1097,NY,40
193764,GRP4781,NY,20
193765,HDT6961,NY,40
193766,HDT6961,NY,71
193767,GMZ9273,NY,71
193768,HFH3287,NY,14
193769,HFH3287,NY,70
193770,HCU1859,NY,23
193771,HXV9529,NY,16
193772,M1576T,WI,16
193773,HRU6683,NY,16
193774,HPD4941,NY,16
193775,HPD4941,NY,71
193776,K28KFG,NJ,40
193777,J23CFF,NJ,16
193778,JHK0983,PA,24
193779,HCD2112,NY,20
193780,GTL3020,NY,14
193781,HWB9553,NY,19
193782,GZZ6687,NY,10
193783,GXC6011,NY,10
193784,HCV6441,NY,14
193785,L82JGP,NJ,46
193786,HLE7435,NY,14
193787,HMZ3937,NY,31
193788,HMA8048,NY,14
193789,HWA6534,NY,14
193790,HCZ7965,NY,14
193791,K509PE,NY,14
193792,HRM9530,NY,71
193793,HYD4496,NY,11
193794,HKM5238,NY,31
193795,HWT2521,NY,31
193796,HSP6382,NY,31
193797,HZN4692,NY,9
193798,HEE5457,NY,9
193799,HWS7086,NY,9
193800,GJE3869,NY,9
193801,L39DHT,NJ,9
193802,HEB2601,NY,31
193803,GSC4565,NY,16
193804,HKZ3707,NY,16
193805,GEN1507,NY,16
193806,GJX6818,NY,16
193807,HCZ7965,NY,14
193808,GWU7157,NY,14
193809,H23JYT,NJ,46
193810,HZT7651,NY,14
193811,GFL8336,NY,24
193812,GFL8336,NY,71
193813,K99JUY,NJ,16
193814,HPW9034,NY,16
193815,KHD0586,PA,16
193816,GUX8110,NY,20
193817,HVK2304,NY,23
193818,HVN1791,NY,14
193819,HWB3654,NY,23
193820,K86GYG,NJ,20
193821,HZG7780,NY,46
193822,HZG7780,NY,73
193823,HHG7566,NY,11
193824,GTR6640,NY,19
193825,HUU4472,NY,19
193826,J44GRT,NJ,19
193827,JLL7307,TX,46
193828,HCV9480,NY,16
193829,H96HKF,NJ,16
193830,HRU6927,NY,24
193831,HFP9576,NY,14
193832,HVL8196,NY,20
193833,GTY4673,NY,20
193834,HCD2112,NY,20
193835,HXR8039,NY,14
193836,GSY7719,NY,14
193837,HYR3366,NY,31
193838,HUW5677,NY,71
193839,HHL5558,NY,19
193840,HTS9629,NY,31
193841,HTS2849,NY,31
193842,HUJ8241,NY,19
193843,HTU5174,NY,31
193844,HA135760,VA,14
193845,JDP2259,PA,31
193846,HCN7876,NY,31
193847,HDS9068,NY,31
193848,HFH4692,NY,46
193849,HAV1637,NY,31
193850,GCU3679,NY,31
193851,JBD1193,NY,31
